url,titulo,texto,status,local,data_hora,problem_type,product_type,category,texto2
https://www.reclameaqui.com.br/brastemp-consul/fogao-mesa-de-inox-enferrujando_mPqv0HZUUBzuATdl/,FOGAO - MESA DE INOX ENFERRUJANDO,"Bom dia, essa é a minha segunda reclamação a respeito do fogão que recebi no dia 07 de Junho (Fogão Brastemp 5 Bocas Cor Inox Com Botões Removíveis E Exclusivo Aro Protetor - BFS5NCR BIVOLT). Reclamei aqui com um mês de uso do fogão no ID: 192189253 e não solucionaram o meu problema, a assistência técnica quis remediar o que trata-se de um defeito da mesa de INOX da brastemp. Em resumo, dei de presente a minha mãe este fogão tão esperado por ela (já que usava um fogão muito antigo por anos). Antes da compra insisti para que ela escolhesse o fogão com a mesa de vidro da ELETROLUX, mas ela preferiu o de inox da brastemp, pois já estava acostumada. E que arrependimento! Pior compra que já fiz na vida!
Com 15 dias de uso manchas começaram a aparecer, mesmo ela seguindo todas as recomendações do manual do fabricante e para piorar, as manchas estão amarelando e com aspecto de ferrugem o que caracteriza defeito do produto (fotos anexo). Na reclamação do ID: 192189253, a solução que me deram era passar um produtinho que eliminasse as manchas, SENDO QUE novas manchas aparecem a cada cozimento. Ou seja, querem remediar um defeito de fábrica. Solicitei a troca do produto pela mesa de vidro (ainda que eu precisasse retornar algum valor) visto que só tinha um mês de uso, mas disseram que não poderiam fazer mais nada, pois eu rejeitei a generosa assistência deles de passar um produtinho. Eu quero o meu dinheiro de volta, seja pelo reclame aqui ou pela justiça em defesa ao consumidor. Enquanto não me fornecem uma solução plausível para o meu problema estarei abrindo novas reclamações, para que sirvam de provas junto ao processo. Agradeço desde já.",,São Gonçalo - RJ,29/07/2024 às 08:22,Eletrodomésticos,Fogão-Forno,Produto com defeito,"Consideração final do consumidor
30/07/2024 às 10:01
Estão usando de mentira, alegando que a assistência técnica ofereceu a opção de troca da peça, quando na verdade ofereceram a limpeza das manchas. A Brastemp é a pior empresa que já conheci em se tratando de qualidade e do produto e relação com os seus clientes
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
0"
https://www.reclameaqui.com.br/brastemp-consul/a-maquina-mastiga-a-roupa_zRa6kyxU0fKVSr41/,A MÁQUINA MASTIGA A ROUPA,"Comprei uma Brastemp 13kg em janeiro desse ano, sempre lavo roupas misturadas , em março coloquei somente cuecas do meu marido e uma saiu simplesmente toda rasgada , pensei que poderia tá rasgada e eu não tinha visto hoje coloquei novamente cuecas para lavar e simplesmente DESTRUIU uma cueca! Aconteceu com 2 calcinhas minha tbm, não sei se é por causa q são peças menores, gostaria de um técnico para me ajudar , já perdi 4 peças de roupa.",,Natal - RN,28/07/2024 às 15:26,--,--,--,"Consideração final do consumidor
01/08/2024 às 12:10
Enviaram um técnico aqui, fizeram o que podiam
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
8"
https://www.reclameaqui.com.br/brastemp-consul/maquina-de-lavar__SpM-fyvXJQb9--v/,Máquina de lavar,"Boa tarde estou decepcionada com a Brastemp e com a magazine Luiza tenho uma máquina Eletrolux resolvi trocar pela brastemp pesquisei bastante minha mãe tem uma máquina Brastemp elogio bastante resolvi trocar pela Brastemp comprei na loja do magazine só que a máquina veio fazendo um barulho estranho ela nao faz a agitação direto na hora de lavagem pedi a troca
Um atendente me ligou falando que iria mandar um técnico fazer a a vistoria da máquina marcou um horário ( a máquina estava embalada para fazer a troca ) tive que desembalar de novo para o técnico para ele verificar só que ele chegou b depois do horário que falaram que ele iria entrei em contato com a magazine avisando que o tecno não veio o atendente foi extremamente irônico falando que não tinha culpa estava parecendo que eu estava pedindo um favor coisa que meu direito o produto não veio em bo. Estamos pedir a troca aí para dar tudo errado a transportadora mas enfim o técnico veio depois e disse que estava normal ela não está boa preciso da troca estou muito decepcionada muito mesmo",,São Paulo - SP,28/07/2024 às 15:19,Não encontrei meu problema,--,Má qualidade,"Consideração final do consumidor
02/08/2024 às 12:15
experiencia boa
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/lava-loucas-14-servicos-brastemp-nao-cabe-prato_GMNJCvf3o_vx0MUs/,Lava louças 14 serviços Brastemp - não cabe prato!,"Eu comprei em dezembro de 2022 uma lava louças Brastemp 14 Serviços Brastemp Preta com Ciclo Pesado - BLF14BE_OUT 110V.
A época possuíamos um conjunto de pratos de cerâmica artesanal (que eu nem sabia, eram menores do que os comuns, porém não são mais fabricados) e usamos a máquina de lavar sem problemas com os mesmos.
Qual a minha surpresa, um ano depois, quando se fez necessária a compra de novos pratos, em descobrir que a máquina não suporta pratos rasos comuns!
O limite de espaço é de 25cm e não encontro no mercado pratos menores de 26,5cm. Já procurei em tudo quanto é lugar, dos mais baratos aos mais caros.
Não sei o que fazer
Como fabricam uma lava louças que não cabe pratos?",,Rio de Janeiro - RJ,28/07/2024 às 10:26,--,--,--,"Consideração final do consumidor
05/08/2024 às 11:57
O atendimento foi bom, a pessoa foi muito respeitosa e cordial. Porém não resolve o fato de no momento eu possuir uma lava-louças que não lava pratos.
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
5"
https://www.reclameaqui.com.br/brastemp-consul/descumpre-lei-ao-recusar-agendamento-de-entrega_embTJjGsCeGW0r5-/,Descumpre lei ao recusar agendamento de entrega,Fiz uma compra que será entregue em uma casa vazia. Entrei em contato 2x via chat para solicitar o agendamento da entrega conforme orientação descrita no site da empresa porém os atendentes se recusam a realizar o agendamento.,,Osasco - SP,27/07/2024 às 16:12,Eletrodomésticos,Fogão-Forno,Atraso na entrega,"Consideração final do consumidor
06/08/2024 às 14:41
Ainda tivemos algumas dificuldades, porém o problema foi resolvido.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
8"
https://www.reclameaqui.com.br/brastemp-consul/prateleira-da-brastemp-com-vicio-oculto_SjR1XFZI_F-F_wUU/,Prateleira da Brastemp com vício oculto,"Adquiri uma geladeira Brastemp há quatro anos. Sempre era higienizada pela faxineira. Quando hoje fui limpar, reparei que entre o vidro e o suporte plástico está cheio de fungo. E não é possível limpar. Não se desencaixa. Fiz uma reclamação pelo telefone e a atendente Aycila disse que eu teria que pagar visita técnica. Um absurdo já que é um vício oculto do produto.
Peço reparação.",,Vila Velha - ES,27/07/2024 às 12:00,--,--,Má qualidade,"Consideração final do consumidor
05/08/2024 às 15:02
Sempre é bom saber as reais intenções da empresa.
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
5"
https://www.reclameaqui.com.br/brastemp-consul/compra-com-instalacao_s5V69UOg4UQkopuW/,Compra com Instalação,"Comprei uma maquina de lavar roupas e paguei junto com o produto um serviço de instalação. Acatei todas as instruções após a chegada do produto e não tive retorno do serviço executado pela assistência tecnica em minha cidade. Queriam me cobrar novamente, não tinham disponibilidade, e por fim um mês depois de eu ter pedido o reembolso recebo uma ligação agendando a instalação da máquina que tive que pagar para outro prestador de serviço executar o serviço que eu já havia pagado por ele. Uma decepção e falta de alinhamento de informação entre o site Brastemp que ofereceu a venda do serviço e a assistência técnica autorizada. Uma bagunça!",,Belo Horizonte - MG,26/07/2024 às 20:50,Problemas com o Atendimento,Equipe de Atendimento,Mau Atendimento,"Consideração final do consumidor
30/07/2024 às 13:18
m
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
5"
https://www.reclameaqui.com.br/brastemp-consul/troca-geladeira_TJjZMR3U-1K2F_0U/,Troca Geladeira,"Boa tarde!

Solicitei a troca da minha geladeira que veio com defeito e fui informada que a troca iria ser simultânea.
Hoje, recebi a geladeira mas o motorista se recusou a levar a outra embora.
Resumindo: Estou com DUAS geladeiras na minha casa ocupando o meu espaço.

Fora que, eu me disponibilizei HOJE para receber a geladeira para resolver o meu problema e agora tenho o problema em dobro.

Por favor resolvam o meu o meu problema pq já estou cansada dessa situação e eu não estou a disposição da brastemp pra ficar esperando a hora que vcs quiserem. Anexo conversa que tive no dia 10 de julho e a conversa que tive hoje com a atendente.

Estou exausta dessa situação.",,São Paulo - SP,26/07/2024 às 15:54,Eletrodomésticos,Geladeira-Refrigerador,Atraso na entrega,"Consideração final do consumidor
06/08/2024 às 12:38
Demorou, mais solucionou.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/tentando-fazer-uma-compra-online-e-nao-aprovam-cancelam-a-compra_KB6BBX9KKwKGSpRs/,Tentando fazer uma compra online e não aprovam cancelam a compra.,"Faz dias que estou tentando fazer a compra da geladeira
BRO85AB

Geladeira Brastemp Frost Free French Door A+++ 554 litros Branca - BRO85AB

E Cancelam Debitam Do Cartão e Depois cancelam a Compra e Estorna o Valor Debitado Do Cartão Sem Explicação Alguma Não É Autorizado não dão explicação. Isso é constrangedor.",,Maceió - AL,26/07/2024 às 11:49,--,--,--,"Consideração final do consumidor
29/07/2024 às 11:12
Vou tentar a compra novamente e espero que esteja resolvido o problema.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/geladeira-de-3-meses-parou-de-funcionar_VkVm-aj7H3KT2avd/,Geladeira de 3 meses parou de funcionar,"Comprei uma geladeira em abril/2024 e, no dia 05/07/2024, ela parou de funcionar, tanto refrigerador quanto freezer. Resultado: perdi toda a comida que estava armazenada e congelados que estavam no freezer. A Brastemp demorou 3 semanas para resolver o problema e, durante todo este tempo, fiquei sem poder armazenar qualquer alimento perecível e tendo gastos extraordinários com alimentação. Além disso, por orientação da própria Brastemp e conforme me autoriza o Código de Defesa do Consumidor, solicitei restituição dos valores pagos pelos alimentos que estragaram. Para minha surpresa, a Brastemp aprovou um valor inferior a 10% das minhas perdas, chega a ser engraçado para não dizer trágico. Eu, obviamente, não aceitei e precisarei entrar com as medidas judiciais cabíveis. Nunca mais compro nada da Brastemp.",,São Paulo - SP,26/07/2024 às 10:39,Eletrodomésticos,Geladeira-Refrigerador,Não gela,"Consideração final do consumidor
01/08/2024 às 11:13
Em momento algum, a Brastemp cumpriu o Código de Defesa do Consumidor e nunca formalizou por escrito o valor que me ofereceram a título de ressarcimento (de uma compra de mais de R$200,00 foram oferecidos R$24,00).
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
0"
https://www.reclameaqui.com.br/brastemp-consul/estorno-do-valor-do-produto-cancelado_tCJ18GjpEbnrrN9Y/,Estorno do valor do produto cancelado,"Prezados,

Realizei uma compra no site da Brastemp de uma geladeira, escolhemos a opção de frete mais rápido devido a necessidade que tínhamos de chegar de forma rápida o produto. Passando os dias estipulados pelo site, a produto não chegou, desta forma ligamos para Brastemp para saber o que aconteceu. A empresa nos informou que não tinha o produto em estoque, ofereceu outros produtos, na qual não aceitamos.
Desta forma pedimos o cancelamento da compra no dia, mesmo após cancelado ainda tentaram entregar o produto, informamos que a compra havia sido cancelada a dias.
Foi enviado e-mail informando que o produto tinha sido cancelado e que estornaria o dinheiro.
Parcelamos o produto no cartão de credito em 4x, já paguei 03 parcelas e até hoje não me restituíram os valores.
Já realizei diversa ligações, os atentes me atenderam-me de forma ríspida e sem solucionar meu problema alegando que o erro está relacionado na parte financeira da empresa, esse mês termino de pagar a geladeira, sendo este um produto cancelado por falta de estoque da empresa, me sinto lecionado de forma financeira e moral e a empresa demostrando nenhum compromisso com o cliente.

Protocolo:*******

Aguardo com urgência o retorno e restituição do valor.",,Vitória - ES,25/07/2024 às 22:34,Eletrodomésticos,Geladeira-Refrigerador,Estorno do valor pago,"Consideração final do consumidor
02/08/2024 às 09:55
Demorou muito tempo para resolver algo simples.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/nao-presta_mKJfyiedDj4IeLaA/,Não presta,"Boa noite estou a 3 semana tentando realizar o cadastro no programa mais top e não funciona já passei várias horas ligando para o tal de 0800 e é pior que a fila de atendimento do INSS pelo canal do whatsapp é sempre a mesma desculpa que a culpa é do IP do aparelho que a senha tem que ser redefinida, já troquei tantas vezes de senha que já estou usando até em coreano e chinês. Detalhe para as outras marcas concorrentes que funciona para o vendedor não tem vantagem nenhuma em recomendar essa marca para os clientes.",,Toledo - PR,25/07/2024 às 19:24,--,--,--,"Consideração final do consumidor
04/08/2024 às 11:59
Problema resolvido
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
3"
https://www.reclameaqui.com.br/brastemp-consul/brastemp-se-recusa-a-fazer-a-troca-de-glp-para-gn-se-o-consumidor-nao-fizer_qN1gGacB3yd_cUwV/,Brastemp se recusa a fazer a troca de GLP para GN se o consumidor não fizer a instalação com eles.,"Solicitei a conversão do meu cooktop de GLP para GN e também a instalação dele no meu apartamento que está em obras e por isso não moro nele atualmente. Foi agendado para o dia 24 de Julho com a GOLD SERVICE COMERCIO DE PECAS E SERVICO no período da tarde, fui para o apartamento nesse dia, o apartamento não é perto de onde moro atualmente então o custo para me deslocar para o apartamento é elevado).
Fiquei esperando a tarde toda e umas 16:30 ligo na assistência e eles me informam que não vão poder ir, ou seja, gastei tempo e dinheiro para ir para o apartamento para nada. Remarco para o dia seguinte e, no dia seguinte, eles realmente foram. O técnico abriu o cooktop que estava embalado e, quando foi colocar no nicho da pedra, ele estava entrando muito no limite apesar do nicho estar com a medida correta de 53x35 como indica o site e o manual, o técnico disse que é melhor não forçar a entrada e que o cooktop deveria entrar com bastante folga.(aparentemente o correto seria o manual dizer que o nicho deveria ser 54x37 para ficar com 0.5cm de sobra de cada lado).
Como não foi possível fazer a instalação eu pedi para somente fazer a conversão de GLP para GN e a instalação eu faria depois que o pessoal que instalou a pedra aumentasse um pouco o nicho(pediria para alguém da comgas fazer já que eles devem ir no apartamento alguns dias depois). O técnico se recusou a fazer a conversão e ainda disse que como ele não fez a instalação eu seria cobrado pela visita e, posteriormente, eu teria que pagar novamente para fazer a conversão + instalação junto.

No site do produto em nenhum momento está dizendo que eu sou obrigado a fazer os dois juntos, muito pelo contrário, em praticamente todos os lugares indica que a conversão é gratuita independente da instalação ou não. Se eu soubesse que a conversão era tão burocrática eu teria comprado um cooktop próprio de GN. Eu quero que a Brastemp não me cobre essa visita(que não foi feito nada) e faça a conversão do meu cooktop(gratuitamente como diz o site).",,Campinas - SP,25/07/2024 às 18:07,Eletrodomésticos,Cooktop,Assistência técnica,"Consideração final do consumidor
06/08/2024 às 13:33
O técnico veio no dia combinado e fez a conversão do cooktop como acordado.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/maquina-de-lavar-loucas-veio-com-defeito_v54PmfUThof3Oa-S/,Maquina de lavar loucas veio com defeito,"Comprei uma máquina de lavar louças da Brastemp de 8 serviços e não consigo utilizar pois veio com defeito. O Led dia-a-dia fica piscando.
Marquei um técnico no site da Brastemp para 25/07 na parte da manhã. O técnico não veio e não fez nenhum contato para informar q não viria. Liguei na assistência técnica da Brastemp e lá fui informado que não tinha técnico disponível e que só poderia agendar para o dia 30, próxima terça sendo que nesse dia já terá ultrapassado o prazo de desistência do produto que comprei pela internet, que é de 7 dias. Preciso que solucionem meu problema com urgência, pois mal comprei a máquina que era para facilitar e já estou tendo problemas com ela.",,Rio de Janeiro - RJ,25/07/2024 às 15:15,Não encontrei meu problema,Lava louças,Assistência técnica,"Consideração final do consumidor
31/07/2024 às 15:08
Infelizmente meu caso não foi resolvido. Estou desde o dia da instalação da máquina tentando solucionar o problema (24/07), a Brastemp não me deu nenhuma solução e os técnicos que agendei por três vezes nunca compareceram em minha residência, com um completo descaso. Por tudo isso, optei por pedir o cancelamento da compra no prazo de desistência junto à loja onde adquiri o produto que eu tanto queria, mas não comprei uma marca de boa qualidade como eu esperava que fosse.

O atendente da Brastemp foi bastante cordial, mas não faz sentido tentar reagendar assistência técnica para consertar um produto que já veio com o defeito de fábrica e que nunca foi utilizado, e me fazer esperar por tanto tempo até apresentarem uma resposta. É um completo descaso com o consumidor. A preferência mesmo é cancelar e ter meu dinheiro de volta pra comprar uma Electrolux.
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
3"
https://www.reclameaqui.com.br/brastemp-consul/sem-assistencia-tecnica-prestada_leFx3BnivwwUng2-/,Sem assistencia tecnica prestada,"Estou a mais de 2 meses tentando acionar a garantia da minha lava louças que encontra-se com defeito, depois de muita insistencia no dia 09/07 o tecnico compareceu a minha residencia e disse que precisaria pedir peças e a Brastemp entraria em contato comigo para retirar a maquina, no dia 19/07 as 10:28 eles me ligaram dizendo que estariam indo busca-la, avisei que estaria em casa e a mesma ja se encontrava desconectada só aguardando a retirada, enfim, não foram buscar e na terça 23/07 mandaram um email encerrando o atendimento, como se ja tivesse solucionado o problema, liguei para la e falaram que em 2 dias entrar em contato e nada. Minha garantia acaba 08/2024 e eles não resolvem o problema, achei que não precisaria mas vou ter que entrar com uma ação contra a Brastemp.",,Duque de Caxias - RJ,25/07/2024 às 15:02,Eletrodomésticos,Lava louças,Assistência técnica,"Consideração final do consumidor
01/08/2024 às 11:37
Tentando por meses atendimento de autorizada
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
1"
https://www.reclameaqui.com.br/brastemp-consul/entrega-pecas-geladeira_fdr7T7S6nPVleX-X/,Entrega peças geladeira,"Fiz uma compra dia 06/07 de gaveta de legumes e tampa da gaveta. O prazo de entrega absurdo de demorado era 24/07. Como precisava comprei mesmo assim e torcendo pra entrega antecipar. Hoje é dia 25/07 e ainda não recebi a mercadoria.
Ao falar no sac só cai no robô que não te dá um retorno satisfatório, te mandando pra um link de rastreio que mostra que minha entrega está atrasada e sem a informação da entrega.",,Nova Lima - MG,25/07/2024 às 14:32,Eletrodomésticos,Geladeira-Refrigerador,Atraso na entrega,"Consideração final do consumidor
05/08/2024 às 11:27
Os canais de atendimento direto com a empresa são apenas via robô. Ruim ter que entrar no reclame aqui para conseguir solucionar os problemas. Mas pelo menos foi resolvido. Informaram que irão extornar o frete.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
7"
https://www.reclameaqui.com.br/brastemp-consul/produto-errado_4YaRRsR4_2YAEWsC/,Produto ERRADO,"Eu comprei um Frigobar Retrô da Brastemp no dia 05/7 à vista e no dia 13/07 foi entregue um Frigobar Consul. E ai começa o transtorno, pois vc liga para pedir a troca manda fotos, videos, aguarda 48h ou mais e ninguém responde, ninguém te retorna ligação. Hoje quase fazendo 15 dias continuo tentando e sem retorno. Já são varios protocolos e ninguém resolve nada! Isso é um absurdo, um descaso com o consumidor. Com certeza será minha ultima compra com a Brastemp pq fiquei com medo, pq o que tudo indica é que não temos suporte no pós venda. Ah os atendentes no pós venda são maravilhosos eles tem intenção em ajudar, mas o setor responsável para resolver é péssimo. Registro aqui minha indignação!",,Carmo - RJ,25/07/2024 às 13:44,Não encontrei meu problema,Frigobar,Produto errado,"Consideração final do consumidor
06/08/2024 às 20:21
Resolveu rápido, apos a reclamação no reclame aqui!
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
9"
https://www.reclameaqui.com.br/brastemp-consul/geladeira_Y6m41DLFt4UlWOI1/,Geladeira,"Comprei uma geladeira tem 03 meses com menos de um mês a mesma estava descongelando entrei em contato com a assistência técnica foi agendado uma visita mais não foram no dia agendado somente depois quando não estava em casa , passou um tempo e agora a mesma está fazendo barulhos ANORMAIS desta forma entrei em contato mais uma vez com a assistência técnica onde foi agendado uma visita hoje , meu esposo saio do trabalho para acompanhar. A visita ao entrar em contato com autorizada a mesma desmarcou a visita a de hoje segundo a mesma por não ter vaga sendo que foi agendado por eles mesmo para a data de hoje , é reagendando para somente dia 01/08 me diga se tenho condições de está com uma geladeira nova dando problemas desde de comprada tentei resolver com a autorizada indicada pela Brastemp mais não estou tendo o suporte nescesario quero resolução do meu problema pois estou pagando caro pela mesma.",,Aracaju - SE,25/07/2024 às 13:42,Eletrodomésticos,Geladeira-Refrigerador,Fazendo muito barulho,"Consideração final do consumidor
03/08/2024 às 18:29
Não resolvem meu problema
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
0"
https://www.reclameaqui.com.br/brastemp-consul/transportadora-informa-que-a-entrega-sera-realizada-mas-no-dia-estipulado_nLgklXoOrzcbiYKx/,"Transportadora informa que a entrega será realizada, mas no dia estipulado, não a realiza.","Adquiri uma geladeira no site da Brastemp em 18/07/24. O prazo máximo da entrega seria 8 dias úteis.

Ocorre que no dia 22/07/24, a transportadora Whirlpool compareceu à minha residência às 11h22m e enviou mensagem nesse horário informando que a entrega seria feita às 11h33m. Não estava em casa. Contudo, às 11h30m, conforme registro da própria transportadora e filmagens da minha câmera pessoal, os entregadores encerraram a tentativa.

Ainda no dia 22/07/24, a Brastemp enviou um e-mail para mim informando que a entrega seria feita até o dia seguinte (23/07/24). No dia 23/07, a transportadora Whirlpool entrou em contato telefônico comigo aduzindo que a entrega não seria realizada naquele dia, sem, todavia, dar uma justificativa plausível. Na referida ligação, a atendente garantiu que a geladeira seria entregue em 25/07/24.

Por precaução, entrei em contato no dia 24/07/24 com a transportadora, oportunidade em que me foi confirmado que a entrega ocorreria no dia 25/07/24, no intervalo comercial entre 8h e 17h.

Hoje (25/07/24), pedi folga do trabalho para receber a geladeira e, por cautela, liguei novamente para a Whirlpool, a fim de saber se a geladeira já estava em rota. Para o meu descontento, a empresa afirmou que a entrega não seria realizada hoje, e sim amanhã (26/07/24).

É impossível confiar na nova previsão dada pela empresa, já que essa não tem compromisso com os prazos que estipula e que cria [Editado pelo Reclame Aqui] expectativa no cliente de receber um bem tão essencial, quanto uma geladeira. Além do embaraço criado pela folga que pedi do trabalho só para garantir o recebimento do bem, cuja entrega foi frustrada por desleixo da empresa.

Não há, ademais, justificativas para a demora na entrega da geladeira, uma vez que ela está em Fortaleza pelo menos desde segunda-feira de manhã. Solicito que a entrega seja realizada o quanto antes.",,Fortaleza - CE,25/07/2024 às 13:14,Eletrodomésticos,Geladeira-Refrigerador,Atraso na entrega,"Consideração final do consumidor
02/08/2024 às 12:41
A empresa compensou de forma muito satisfatória o estresse causado pela demora na entrega.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
10"
https://www.reclameaqui.com.br/brastemp-consul/lamento_cGT1epaaTOh7A0vg/,Lamento,"Boa tarde ! Possuo 1 fogão embutir 4 bocas ,bem antiga( quality grill) , então resolvemos comprar outra , infelizmente não nos preocupamos em ver as medidas do novo fogão , simplimente vimos q é mesa de inox e 4 bocas . Recebemos o fogão , a surpresa , fogão 10cm menor , nao só na largura, mas em geral ! Conversei com a Brastemp, deram a opção do 5 bocas , tbem não serve , enfim , tive que devolver !
Estou aqui me lamentando por vcs terem mudado tanto nas medidas , e nós consumidores não ter opções .
Mesa de vidro , tbem uma opção que me desagrada, por isto me animei em comprar o de inox ! Sem mais ! Obrigada !",,São Paulo - SP,25/07/2024 às 11:18,--,--,--,"Consideração final do consumidor
27/07/2024 às 17:13
Infelizmente no momento não resolveu meu problema ! Mas agradeço pela Brastemp ter me respondido ! Obrigada
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Sim
Nota do atendimento
8"
https://www.reclameaqui.com.br/brastemp-consul/reparo-incompleto_KN9exLNXe-4J7l_Z/,Reparo incompleto,"Dia 19/07/2024 Foi feito um serviço de substituição de peças na máquina de lavar, porém faltou a substituição dos pés da máquina, que o técnico ficou de trazer dia 22/07. O que ainda não aconteceu. Entrei em contato pelo whatsapp da assistência e não obtive nenhuma resposta.",,Fortaleza - CE,25/07/2024 às 11:04,Não encontrei meu problema,Lavadora de roupas e Tanquinho,Assistência técnica,"Consideração final do consumidor
30/07/2024 às 09:01
Horrivel
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
0"
https://www.reclameaqui.com.br/brastemp-consul/geladeira-inverter-estraga-em-11-meses_8m-Rw75orJP5nqVK/,Geladeira inverter estraga em 11 meses,"Comprei uma geladeira frost free inverser, caríssima e estragou em menos de um ano. Além disso, acionei a garantia, veio a empresa Mega Service de Curitiba, serviço horrível, não respondem no whats, não atendem o celular e estou sem geladeira a quase 3 semanas. Gastando horrores pq não consigo fazer e guardar comida.
Inacreditável, deveria ter comprado Electrolux.",,Curitiba - PR,25/07/2024 às 10:26,Eletrodomésticos,Geladeira-Refrigerador,Má qualidade,"Consideração final do consumidor
06/08/2024 às 21:14
Resolvido, mas o atendimento da empresa autorizada é horrível. E honestamente, uma geladeira de quase 5k dar problema em 11 meses não dá.
O problema foi resolvido?
Resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
2"
https://www.reclameaqui.com.br/brastemp-consul/maquina-de-lavar-roupa_LWAor_M_hgyLieVk/,Maquina de lavar roupa,"Comprei uma lavadora frontload e para a minha indignação a função de pré lavagem só funciona se usada com sabão em pó, o dispenser não vem com uma estrutura que mantenha o sabão líquido em função lavagem e pré lavagem. Que vergonha! Uma máquina de mais de 3000. Reais . Como pode vir a função e para usar ser dessa forma. Brastemp nunca mais!!!!!! P piorar ainda tive que pagar a visita da assistência , porque eu não achava q nos dias de hoje, uma máquina desse valor tivesse um dispenser q não segurasse o sabão líquido.",,Rio de Janeiro - RJ,25/07/2024 às 09:33,Não encontrei meu problema,Lavadora de roupas e Tanquinho,Má qualidade,"Consideração final do consumidor
26/07/2024 às 17:03
Resposta pronta sem nenhuma preocupação em resolver o problema do cliente
O problema foi resolvido?
Não resolvido
Voltaria a fazer negócio?
Não
Nota do atendimento
3"
